,credit_card_name,card_type,reviews,reviews_clean,reviews_tokenized,reviews_no_stop,reviews_lemmatized,reviews_string
805,citi-premiermiles-visa-card,Air Miles," 'Applied , no answer for 3 month. when i contacted them, they told card approval is rejected without any reason.", Applied  no answer for 3 month when i contacted them they told card approval is rejected without any reason,"['', 'applied', 'no', 'answer', 'for', '3', 'month', 'when', 'i', 'contacted', 'them', 'they', 'told', 'card', 'approval', 'is', 'rejected', 'without', 'any', 'reason']","['applied', 'answer', 'month', 'contacted', 'told', 'approval', 'rejected', 'without', 'reason']","['applied', 'answer', 'month', 'contacted', 'told', 'approval', 'rejected', 'without', 'reason']",applied answer month contacted told approval rejected without reason
806,citi-premiermiles-visa-card,Air Miles," 'I’d say this is the best miles card which allows for an easy annual fee waiver.   1. Multiple airline partners  2. Miles don’t expire 3. Annual fee waiver - just that you need to call them, but the agent picks up the call quite quickly so it’s not too much of a hassle. The waiver is quite fast too", I’d say this is the best miles card which allows for an easy annual fee waiver   1 Multiple airline partners  2 Miles don’t expire 3 Annual fee waiver  just that you need to call them but the agent picks up the call quite quickly so it’s not too much of a hassle The waiver is quite fast too,"['', 'i', 'd', 'say', 'this', 'is', 'the', 'best', 'miles', 'card', 'which', 'allows', 'for', 'an', 'easy', 'annual', 'fee', 'waiver', '1', 'multiple', 'airline', 'partners', '2', 'miles', 'don', 't', 'expire', '3', 'annual', 'fee', 'waiver', 'just', 'that', 'you', 'need', 'to', 'call', 'them', 'but', 'the', 'agent', 'picks', 'up', 'the', 'call', 'quite', 'quickly', 'so', 'it', 's', 'not', 'too', 'much', 'of', 'a', 'hassle', 'the', 'waiver', 'is', 'quite', 'fast', 'too']","['say', 'best', 'miles', 'allows', 'easy', 'annual', 'fee', 'waiver', 'multiple', 'airline', 'partners', 'miles', 'expire', 'annual', 'fee', 'waiver', 'need', 'call', 'agent', 'picks', 'call', 'quite', 'quickly', 'much', 'hassle', 'waiver', 'quite', 'fast']","['say', 'best', 'mile', 'allows', 'easy', 'annual', 'fee', 'waiver', 'multiple', 'airline', 'partner', 'mile', 'expire', 'annual', 'fee', 'waiver', 'need', 'call', 'agent', 'pick', 'call', 'quite', 'quickly', 'much', 'hassle', 'waiver', 'quite', 'fast']",say best mile allows easy annual fee waiver multiple airline partner mile expire annual fee waiver need call agent pick call quite quickly much hassle waiver quite fast
807,citi-premiermiles-visa-card,Air Miles," ""I don't understand why we need to pay annual fees on any credit cards. They already make so much money on the MDR paid by the merchants.   There are better miles cards than this one, but some of the online features of redeeming on many different airlines is better."", ""[Useful For...] Miles that never expire, and that earn at a good rate. Lounge access is also awesome, but you'll need to apply online a month in advance. I made that mistake once and really missed out. The miles can be transferred 1-1 to Krisflyer miles which is pretty good too.    [Fee Waivers] "", ""[Useful For...] Lounge access, miles that don't expired, collecting miles without tracking categories, free travel insurance"", ""It's a great card to accumulate mileage thru purchases. The best part is that the miles never expire.  Bill payment is also very straight forward.  Customer service wise could improve as the app did not indicate that they were down for maintenance. I had to call the hotline to know about it as it wasn't mentioned in their website nor app. This could be done more clearly. "", 'Great miles card, hassle free, 1.2 miles for $1 on all local transactions and 2 miles for foreign transactions. Not much hidden t&c and the complimentary priority pass airport lounge access is great :)", I dont understand why we need to pay annual fees on any credit cards They already make so much money on the MDR paid by the merchants   There are better miles cards than this one but some of the online features of redeeming on many different airlines is better Useful For Miles that never expire and that earn at a good rate Lounge access is also awesome but youll need to apply online a month in advance I made that mistake once and really missed out The miles can be transferred 11 to Krisflyer miles which is pretty good too    Fee Waivers  Useful For Lounge access miles that dont expired collecting miles without tracking categories free travel insurance Its a great card to accumulate mileage thru purchases The best part is that the miles never expire  Bill payment is also very straight forward  Customer service wise could improve as the app did not indicate that they were down for maintenance I had to call the hotline to know about it as it wasnt mentioned in their website nor app This could be done more clearly  Great miles card hassle free 12 miles for 1 on all local transactions and 2 miles for foreign transactions Not much hidden tc and the complimentary priority pass airport lounge access is great ,"['', 'i', 'dont', 'understand', 'why', 'we', 'need', 'to', 'pay', 'annual', 'fees', 'on', 'any', 'credit', 'cards', 'they', 'already', 'make', 'so', 'much', 'money', 'on', 'the', 'mdr', 'paid', 'by', 'the', 'merchants', 'there', 'are', 'better', 'miles', 'cards', 'than', 'this', 'one', 'but', 'some', 'of', 'the', 'online', 'features', 'of', 'redeeming', 'on', 'many', 'different', 'airlines', 'is', 'better', 'useful', 'for', 'miles', 'that', 'never', 'expire', 'and', 'that', 'earn', 'at', 'a', 'good', 'rate', 'lounge', 'access', 'is', 'also', 'awesome', 'but', 'youll', 'need', 'to', 'apply', 'online', 'a', 'month', 'in', 'advance', 'i', 'made', 'that', 'mistake', 'once', 'and', 'really', 'missed', 'out', 'the', 'miles', 'can', 'be', 'transferred', '11', 'to', 'krisflyer', 'miles', 'which', 'is', 'pretty', 'good', 'too', 'fee', 'waivers', 'useful', 'for', 'lounge', 'access', 'miles', 'that', 'dont', 'expired', 'collecting', 'miles', 'without', 'tracking', 'categories', 'free', 'travel', 'insurance', 'its', 'a', 'great', 'card', 'to', 'accumulate', 'mileage', 'thru', 'purchases', 'the', 'best', 'part', 'is', 'that', 'the', 'miles', 'never', 'expire', 'bill', 'payment', 'is', 'also', 'very', 'straight', 'forward', 'customer', 'service', 'wise', 'could', 'improve', 'as', 'the', 'app', 'did', 'not', 'indicate', 'that', 'they', 'were', 'down', 'for', 'maintenance', 'i', 'had', 'to', 'call', 'the', 'hotline', 'to', 'know', 'about', 'it', 'as', 'it', 'wasnt', 'mentioned', 'in', 'their', 'website', 'nor', 'app', 'this', 'could', 'be', 'done', 'more', 'clearly', 'great', 'miles', 'card', 'hassle', 'free', '12', 'miles', 'for', '1', 'on', 'all', 'local', 'transactions', 'and', '2', 'miles', 'for', 'foreign', 'transactions', 'not', 'much', 'hidden', 'tc', 'and', 'the', 'complimentary', 'priority', 'pass', 'airport', 'lounge', 'access', 'is', 'great', '']","['dont', 'understand', 'need', 'pay', 'annual', 'fees', 'cards', 'already', 'make', 'much', 'money', 'mdr', 'paid', 'merchants', 'better', 'miles', 'cards', 'online', 'features', 'redeeming', 'many', 'different', 'airlines', 'better', 'useful', 'miles', 'never', 'expire', 'earn', 'good', 'rate', 'lounge', 'access', 'also', 'awesome', 'youll', 'need', 'apply', 'online', 'month', 'advance', 'made', 'mistake', 'really', 'missed', 'miles', 'transferred', '11', 'krisflyer', 'miles', 'pretty', 'good', 'fee', 'waivers', 'useful', 'lounge', 'access', 'miles', 'dont', 'expired', 'collecting', 'miles', 'without', 'tracking', 'categories', 'free', 'travel', 'insurance', 'great', 'accumulate', 'mileage', 'thru', 'purchases', 'best', 'part', 'miles', 'never', 'expire', 'bill', 'payment', 'also', 'straight', 'forward', 'customer', 'service', 'wise', 'could', 'improve', 'app', 'indicate', 'maintenance', 'call', 'hotline', 'know', 'wasnt', 'mentioned', 'website', 'app', 'could', 'done', 'clearly', 'great', 'miles', 'hassle', 'free', '12', 'miles', 'local', 'transactions', 'miles', 'foreign', 'transactions', 'much', 'hidden', 'tc', 'complimentary', 'priority', 'pass', 'airport', 'lounge', 'access', 'great']","['dont', 'understand', 'need', 'pay', 'annual', 'fee', 'card', 'already', 'make', 'much', 'money', 'mdr', 'paid', 'merchant', 'better', 'mile', 'card', 'online', 'feature', 'redeeming', 'many', 'different', 'airline', 'better', 'useful', 'mile', 'never', 'expire', 'earn', 'good', 'rate', 'lounge', 'access', 'also', 'awesome', 'youll', 'need', 'apply', 'online', 'month', 'advance', 'made', 'mistake', 'really', 'missed', 'mile', 'transferred', '11', 'krisflyer', 'mile', 'pretty', 'good', 'fee', 'waiver', 'useful', 'lounge', 'access', 'mile', 'dont', 'expired', 'collecting', 'mile', 'without', 'tracking', 'category', 'free', 'travel', 'insurance', 'great', 'accumulate', 'mileage', 'thru', 'purchase', 'best', 'part', 'mile', 'never', 'expire', 'bill', 'payment', 'also', 'straight', 'forward', 'customer', 'service', 'wise', 'could', 'improve', 'app', 'indicate', 'maintenance', 'call', 'hotline', 'know', 'wasnt', 'mentioned', 'website', 'app', 'could', 'done', 'clearly', 'great', 'mile', 'hassle', 'free', '12', 'mile', 'local', 'transaction', 'mile', 'foreign', 'transaction', 'much', 'hidden', 'tc', 'complimentary', 'priority', 'pas', 'airport', 'lounge', 'access', 'great']",dont understand need pay annual fee card already make much money mdr paid merchant better mile card online feature redeeming many different airline better useful mile never expire earn good rate lounge access also awesome youll need apply online month advance made mistake really missed mile transferred 11 krisflyer mile pretty good fee waiver useful lounge access mile dont expired collecting mile without tracking category free travel insurance great accumulate mileage thru purchase best part mile never expire bill payment also straight forward customer service wise could improve app indicate maintenance call hotline know wasnt mentioned website app could done clearly great mile hassle free 12 mile local transaction mile foreign transaction much hidden tc complimentary priority pas airport lounge access great
808,citi-premiermiles-visa-card,Air Miles," ""[Promotions and Perks] [Hidden Terms]  Was absolutely disappointed by the promotion for this card. The main promo that attracted me to sign up for this credit card was the huge miles promo they had for (can't rmb exactly, something like 30,000 miles if you spend a certain amt during the first 3 months) I got it because I was travelling with my family to Japan and had to make some huge purchases for th"", ""Baseline card I keep for when I have hit caps elsewhere.  Reward rate isn't the best (hence use others first) but scheme is unrestricted and no requirements - so always can always use as fall back  Internet banking info is very slightly better than others (see pending transactions immediately as opposed to others that need a wait)."", 'Love the fact that there is no expiry date to miles earned. That’s a major plus especially if it takes you time to chalk up those miles. I suggest using this for major big ticket items. ", Promotions and Perks Hidden Terms  Was absolutely disappointed by the promotion for this card The main promo that attracted me to sign up for this credit card was the huge miles promo they had for cant rmb exactly something like 30000 miles if you spend a certain amt during the first 3 months I got it because I was travelling with my family to Japan and had to make some huge purchases for th Baseline card I keep for when I have hit caps elsewhere  Reward rate isnt the best hence use others first but scheme is unrestricted and no requirements  so always can always use as fall back  Internet banking info is very slightly better than others see pending transactions immediately as opposed to others that need a wait Love the fact that there is no expiry date to miles earned That’s a major plus especially if it takes you time to chalk up those miles I suggest using this for major big ticket items ,"['', 'promotions', 'and', 'perks', 'hidden', 'terms', 'was', 'absolutely', 'disappointed', 'by', 'the', 'promotion', 'for', 'this', 'card', 'the', 'main', 'promo', 'that', 'attracted', 'me', 'to', 'sign', 'up', 'for', 'this', 'credit', 'card', 'was', 'the', 'huge', 'miles', 'promo', 'they', 'had', 'for', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'if', 'you', 'spend', 'a', 'certain', 'amt', 'during', 'the', 'first', '3', 'months', 'i', 'got', 'it', 'because', 'i', 'was', 'travelling', 'with', 'my', 'family', 'to', 'japan', 'and', 'had', 'to', 'make', 'some', 'huge', 'purchases', 'for', 'th', 'baseline', 'card', 'i', 'keep', 'for', 'when', 'i', 'have', 'hit', 'caps', 'elsewhere', 'reward', 'rate', 'isnt', 'the', 'best', 'hence', 'use', 'others', 'first', 'but', 'scheme', 'is', 'unrestricted', 'and', 'no', 'requirements', 'so', 'always', 'can', 'always', 'use', 'as', 'fall', 'back', 'internet', 'banking', 'info', 'is', 'very', 'slightly', 'better', 'than', 'others', 'see', 'pending', 'transactions', 'immediately', 'as', 'opposed', 'to', 'others', 'that', 'need', 'a', 'wait', 'love', 'the', 'fact', 'that', 'there', 'is', 'no', 'expiry', 'date', 'to', 'miles', 'earned', 'that', 's', 'a', 'major', 'plus', 'especially', 'if', 'it', 'takes', 'you', 'time', 'to', 'chalk', 'up', 'those', 'miles', 'i', 'suggest', 'using', 'this', 'for', 'major', 'big', 'ticket', 'items', '']","['promotions', 'perks', 'hidden', 'terms', 'absolutely', 'disappointed', 'promotion', 'main', 'promo', 'attracted', 'sign', 'huge', 'miles', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'spend', 'certain', 'amt', 'first', 'months', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchases', 'th', 'baseline', 'keep', 'hit', 'caps', 'elsewhere', 'reward', 'rate', 'isnt', 'best', 'hence', 'others', 'first', 'scheme', 'unrestricted', 'requirements', 'always', 'always', 'fall', 'back', 'internet', 'banking', 'info', 'slightly', 'better', 'others', 'see', 'pending', 'transactions', 'immediately', 'opposed', 'others', 'need', 'wait', 'love', 'fact', 'expiry', 'date', 'miles', 'earned', 'major', 'plus', 'especially', 'takes', 'time', 'chalk', 'miles', 'suggest', 'using', 'major', 'big', 'ticket', 'items']","['promotion', 'perk', 'hidden', 'term', 'absolutely', 'disappointed', 'promotion', 'main', 'promo', 'attracted', 'sign', 'huge', 'mile', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'mile', 'spend', 'certain', 'amt', 'first', 'month', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchase', 'th', 'baseline', 'keep', 'hit', 'cap', 'elsewhere', 'reward', 'rate', 'isnt', 'best', 'hence', 'others', 'first', 'scheme', 'unrestricted', 'requirement', 'always', 'always', 'fall', 'back', 'internet', 'banking', 'info', 'slightly', 'better', 'others', 'see', 'pending', 'transaction', 'immediately', 'opposed', 'others', 'need', 'wait', 'love', 'fact', 'expiry', 'date', 'mile', 'earned', 'major', 'plus', 'especially', 'take', 'time', 'chalk', 'mile', 'suggest', 'using', 'major', 'big', 'ticket', 'item']",promotion perk hidden term absolutely disappointed promotion main promo attracted sign huge mile promo cant rmb exactly something like 30000 mile spend certain amt first month got travelling family japan make huge purchase th baseline keep hit cap elsewhere reward rate isnt best hence others first scheme unrestricted requirement always always fall back internet banking info slightly better others see pending transaction immediately opposed others need wait love fact expiry date mile earned major plus especially take time chalk mile suggest using major big ticket item
809,citi-premiermiles-visa-card,Air Miles, 'Card can be used to clock mileage.Redemption can be done easily without hassle..  Customer service staff are very helpful, Card can be used to clock mileageRedemption can be done easily without hassle  Customer service staff are very helpful,"['', 'card', 'can', 'be', 'used', 'to', 'clock', 'mileageredemption', 'can', 'be', 'done', 'easily', 'without', 'hassle', 'customer', 'service', 'staff', 'are', 'very', 'helpful']","['used', 'clock', 'mileageredemption', 'done', 'easily', 'without', 'hassle', 'customer', 'service', 'staff', 'helpful']","['used', 'clock', 'mileageredemption', 'done', 'easily', 'without', 'hassle', 'customer', 'service', 'staff', 'helpful']",used clock mileageredemption done easily without hassle customer service staff helpful
810,citi-premiermiles-visa-card,Air Miles," 'After much comparison of the different card in the market, this card is one of the best card. Miles point doesn’t expire and 2 VIP airport lounge access! ", After much comparison of the different card in the market this card is one of the best card Miles point doesn’t expire and 2 VIP airport lounge access ,"['', 'after', 'much', 'comparison', 'of', 'the', 'different', 'card', 'in', 'the', 'market', 'this', 'card', 'is', 'one', 'of', 'the', 'best', 'card', 'miles', 'point', 'doesn', 't', 'expire', 'and', '2', 'vip', 'airport', 'lounge', 'access', '']","['much', 'comparison', 'different', 'market', 'best', 'miles', 'point', 'expire', 'vip', 'airport', 'lounge', 'access']","['much', 'comparison', 'different', 'market', 'best', 'mile', 'point', 'expire', 'vip', 'airport', 'lounge', 'access']",much comparison different market best mile point expire vip airport lounge access
811,citi-premiermiles-visa-card,Air Miles," ""My most used card. Miles that don't expire is really enticing. Overseas miles earned are enticing too! Save for the future! "", 'One of the pioneer and popular card in the miles arena. Not one of the highest paying miles card. But Key benefits are the non-expiry and free airport lounge pass. ", My most used card Miles that dont expire is really enticing Overseas miles earned are enticing too Save for the future  One of the pioneer and popular card in the miles arena Not one of the highest paying miles card But Key benefits are the nonexpiry and free airport lounge pass ,"['', 'my', 'most', 'used', 'card', 'miles', 'that', 'dont', 'expire', 'is', 'really', 'enticing', 'overseas', 'miles', 'earned', 'are', 'enticing', 'too', 'save', 'for', 'the', 'future', 'one', 'of', 'the', 'pioneer', 'and', 'popular', 'card', 'in', 'the', 'miles', 'arena', 'not', 'one', 'of', 'the', 'highest', 'paying', 'miles', 'card', 'but', 'key', 'benefits', 'are', 'the', 'nonexpiry', 'and', 'free', 'airport', 'lounge', 'pass', '']","['used', 'miles', 'dont', 'expire', 'really', 'enticing', 'overseas', 'miles', 'earned', 'enticing', 'save', 'future', 'pioneer', 'popular', 'miles', 'arena', 'highest', 'paying', 'miles', 'key', 'benefits', 'nonexpiry', 'free', 'airport', 'lounge', 'pass']","['used', 'mile', 'dont', 'expire', 'really', 'enticing', 'overseas', 'mile', 'earned', 'enticing', 'save', 'future', 'pioneer', 'popular', 'mile', 'arena', 'highest', 'paying', 'mile', 'key', 'benefit', 'nonexpiry', 'free', 'airport', 'lounge', 'pas']",used mile dont expire really enticing overseas mile earned enticing save future pioneer popular mile arena highest paying mile key benefit nonexpiry free airport lounge pas
812,citi-premiermiles-visa-card,Air Miles," 'This is the best card after comparing in the market, as it dunt have expiry date for the miles point and get 2 vip lounges annual, who dunt want such card like this. ", This is the best card after comparing in the market as it dunt have expiry date for the miles point and get 2 vip lounges annual who dunt want such card like this ,"['', 'this', 'is', 'the', 'best', 'card', 'after', 'comparing', 'in', 'the', 'market', 'as', 'it', 'dunt', 'have', 'expiry', 'date', 'for', 'the', 'miles', 'point', 'and', 'get', '2', 'vip', 'lounges', 'annual', 'who', 'dunt', 'want', 'such', 'card', 'like', 'this', '']","['best', 'comparing', 'market', 'dunt', 'expiry', 'date', 'miles', 'point', 'vip', 'lounges', 'annual', 'dunt', 'want', 'like']","['best', 'comparing', 'market', 'dunt', 'expiry', 'date', 'mile', 'point', 'vip', 'lounge', 'annual', 'dunt', 'want', 'like']",best comparing market dunt expiry date mile point vip lounge annual dunt want like
813,citi-premiermiles-visa-card,Air Miles," 'Citi have the best miles card in town. Reason why, our miles never expire, tied up merchant having the most and also miles conversion the best ", Citi have the best miles card in town Reason why our miles never expire tied up merchant having the most and also miles conversion the best ,"['', 'citi', 'have', 'the', 'best', 'miles', 'card', 'in', 'town', 'reason', 'why', 'our', 'miles', 'never', 'expire', 'tied', 'up', 'merchant', 'having', 'the', 'most', 'and', 'also', 'miles', 'conversion', 'the', 'best', '']","['citi', 'best', 'miles', 'town', 'reason', 'miles', 'never', 'expire', 'tied', 'merchant', 'also', 'miles', 'conversion', 'best']","['citi', 'best', 'mile', 'town', 'reason', 'mile', 'never', 'expire', 'tied', 'merchant', 'also', 'mile', 'conversion', 'best']",citi best mile town reason mile never expire tied merchant also mile conversion best
814,citi-premiermiles-visa-card,Air Miles," 'Application was seamless, fast, and convenient. Easy to use and good for beginner miles chaser. Got 2 free priority pass access yearly.", Application was seamless fast and convenient Easy to use and good for beginner miles chaser Got 2 free priority pass access yearly,"['', 'application', 'was', 'seamless', 'fast', 'and', 'convenient', 'easy', 'to', 'use', 'and', 'good', 'for', 'beginner', 'miles', 'chaser', 'got', '2', 'free', 'priority', 'pass', 'access', 'yearly']","['application', 'seamless', 'fast', 'convenient', 'easy', 'good', 'beginner', 'miles', 'chaser', 'got', 'free', 'priority', 'pass', 'access', 'yearly']","['application', 'seamless', 'fast', 'convenient', 'easy', 'good', 'beginner', 'mile', 'chaser', 'got', 'free', 'priority', 'pas', 'access', 'yearly']",application seamless fast convenient easy good beginner mile chaser got free priority pas access yearly
815,citi-premiermiles-visa-card,Air Miles, 'My go-to everyday card for no special particular reason. I like the interface of their internet banking and fast updates on allocating the miles. Citibank also has one of the most airline transfer partners. , My goto everyday card for no special particular reason I like the interface of their internet banking and fast updates on allocating the miles Citibank also has one of the most airline transfer partners ,"['', 'my', 'goto', 'everyday', 'card', 'for', 'no', 'special', 'particular', 'reason', 'i', 'like', 'the', 'interface', 'of', 'their', 'internet', 'banking', 'and', 'fast', 'updates', 'on', 'allocating', 'the', 'miles', 'citibank', 'also', 'has', 'one', 'of', 'the', 'most', 'airline', 'transfer', 'partners', '']","['goto', 'everyday', 'special', 'particular', 'reason', 'like', 'interface', 'internet', 'banking', 'fast', 'updates', 'allocating', 'miles', 'citibank', 'also', 'airline', 'transfer', 'partners']","['goto', 'everyday', 'special', 'particular', 'reason', 'like', 'interface', 'internet', 'banking', 'fast', 'update', 'allocating', 'mile', 'citibank', 'also', 'airline', 'transfer', 'partner']",goto everyday special particular reason like interface internet banking fast update allocating mile citibank also airline transfer partner
816,citi-premiermiles-visa-card,Air Miles," 'Used to be the best miles card around with little to no restrictions on the types of transactions eligible for miles.  However this card is getting heavily nerfed come October 2018. Based on the new card agreement on their site, a whole bunch of transactions are now excluded from earning miles. The most egregious exclusion  is &quot;any top-ups or payment of funds to payment service providers, prepaid cards and any prepaid accounts&quot;, which will likely affect Paypal transactions. Bill payment will also be excluded.", Used to be the best miles card around with little to no restrictions on the types of transactions eligible for miles  However this card is getting heavily nerfed come October 2018 Based on the new card agreement on their site a whole bunch of transactions are now excluded from earning miles The most egregious exclusion  is quotany topups or payment of funds to payment service providers prepaid cards and any prepaid accountsquot which will likely affect Paypal transactions Bill payment will also be excluded,"['', 'used', 'to', 'be', 'the', 'best', 'miles', 'card', 'around', 'with', 'little', 'to', 'no', 'restrictions', 'on', 'the', 'types', 'of', 'transactions', 'eligible', 'for', 'miles', 'however', 'this', 'card', 'is', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'on', 'the', 'new', 'card', 'agreement', 'on', 'their', 'site', 'a', 'whole', 'bunch', 'of', 'transactions', 'are', 'now', 'excluded', 'from', 'earning', 'miles', 'the', 'most', 'egregious', 'exclusion', 'is', 'quotany', 'topups', 'or', 'payment', 'of', 'funds', 'to', 'payment', 'service', 'providers', 'prepaid', 'cards', 'and', 'any', 'prepaid', 'accountsquot', 'which', 'will', 'likely', 'affect', 'paypal', 'transactions', 'bill', 'payment', 'will', 'also', 'be', 'excluded']","['used', 'best', 'miles', 'around', 'little', 'restrictions', 'types', 'transactions', 'eligible', 'miles', 'however', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'new', 'agreement', 'site', 'whole', 'bunch', 'transactions', 'excluded', 'earning', 'miles', 'egregious', 'exclusion', 'quotany', 'topups', 'payment', 'funds', 'payment', 'service', 'providers', 'prepaid', 'cards', 'prepaid', 'accountsquot', 'likely', 'affect', 'paypal', 'transactions', 'bill', 'payment', 'also', 'excluded']","['used', 'best', 'mile', 'around', 'little', 'restriction', 'type', 'transaction', 'eligible', 'mile', 'however', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'new', 'agreement', 'site', 'whole', 'bunch', 'transaction', 'excluded', 'earning', 'mile', 'egregious', 'exclusion', 'quotany', 'topups', 'payment', 'fund', 'payment', 'service', 'provider', 'prepaid', 'card', 'prepaid', 'accountsquot', 'likely', 'affect', 'paypal', 'transaction', 'bill', 'payment', 'also', 'excluded']",used best mile around little restriction type transaction eligible mile however getting heavily nerfed come october 2018 based new agreement site whole bunch transaction excluded earning mile egregious exclusion quotany topups payment fund payment service provider prepaid card prepaid accountsquot likely affect paypal transaction bill payment also excluded
817,citi-premiermiles-visa-card,Air Miles, 'Pros:  - Good for general spending - Miles do not expire - Many miles programs available for conversion  - High miles per dollar for selected merchants - Free lounge pass yearly - There is basic travel insurance that comes with the card , Pros   Good for general spending  Miles do not expire  Many miles programs available for conversion   High miles per dollar for selected merchants  Free lounge pass yearly  There is basic travel insurance that comes with the card ,"['', 'pros', 'good', 'for', 'general', 'spending', 'miles', 'do', 'not', 'expire', 'many', 'miles', 'programs', 'available', 'for', 'conversion', 'high', 'miles', 'per', 'dollar', 'for', 'selected', 'merchants', 'free', 'lounge', 'pass', 'yearly', 'there', 'is', 'basic', 'travel', 'insurance', 'that', 'comes', 'with', 'the', 'card', '']","['pros', 'good', 'general', 'spending', 'miles', 'expire', 'many', 'miles', 'programs', 'available', 'conversion', 'high', 'miles', 'dollar', 'selected', 'merchants', 'free', 'lounge', 'pass', 'yearly', 'basic', 'travel', 'insurance', 'comes']","['pro', 'good', 'general', 'spend', 'mile', 'expire', 'many', 'mile', 'program', 'available', 'conversion', 'high', 'mile', 'dollar', 'selected', 'merchant', 'free', 'lounge', 'pas', 'yearly', 'basic', 'travel', 'insurance', 'come']",pro good general spend mile expire many mile program available conversion high mile dollar selected merchant free lounge pas yearly basic travel insurance come
818,citi-premiermiles-visa-card,Air Miles," ""Good:  - Approved in 2 days - Miles point won't be expired - A lot of promotion discount for flight, hotel, dining and shopping  Bad: - Take long time to convert your transaction to miles - Some daily transactions like top up ezlink card, won't be converted to miles"", ""Not a fan of miles but willing to hold this card for it's renewal miles bonus of 10,000 miles! $1 to 50 miles. Best ever deal already. And the miles do not expire. Plus it does have a decent miles earning though not the best."", 'Good card for earning miles and getting yearly free access to lounge using priority pass, with annual fees waived:)", Good   Approved in 2 days  Miles point wont be expired  A lot of promotion discount for flight hotel dining and shopping  Bad  Take long time to convert your transaction to miles  Some daily transactions like top up ezlink card wont be converted to miles Not a fan of miles but willing to hold this card for its renewal miles bonus of 10000 miles 1 to 50 miles Best ever deal already And the miles do not expire Plus it does have a decent miles earning though not the best Good card for earning miles and getting yearly free access to lounge using priority pass with annual fees waived,"['', 'good', 'approved', 'in', '2', 'days', 'miles', 'point', 'wont', 'be', 'expired', 'a', 'lot', 'of', 'promotion', 'discount', 'for', 'flight', 'hotel', 'dining', 'and', 'shopping', 'bad', 'take', 'long', 'time', 'to', 'convert', 'your', 'transaction', 'to', 'miles', 'some', 'daily', 'transactions', 'like', 'top', 'up', 'ezlink', 'card', 'wont', 'be', 'converted', 'to', 'miles', 'not', 'a', 'fan', 'of', 'miles', 'but', 'willing', 'to', 'hold', 'this', 'card', 'for', 'its', 'renewal', 'miles', 'bonus', 'of', '10000', 'miles', '1', 'to', '50', 'miles', 'best', 'ever', 'deal', 'already', 'and', 'the', 'miles', 'do', 'not', 'expire', 'plus', 'it', 'does', 'have', 'a', 'decent', 'miles', 'earning', 'though', 'not', 'the', 'best', 'good', 'card', 'for', 'earning', 'miles', 'and', 'getting', 'yearly', 'free', 'access', 'to', 'lounge', 'using', 'priority', 'pass', 'with', 'annual', 'fees', 'waived']","['good', 'approved', 'days', 'miles', 'point', 'wont', 'expired', 'lot', 'promotion', 'discount', 'flight', 'hotel', 'dining', 'shopping', 'bad', 'take', 'long', 'time', 'convert', 'transaction', 'miles', 'daily', 'transactions', 'like', 'top', 'ezlink', 'wont', 'converted', 'miles', 'fan', 'miles', 'willing', 'hold', 'renewal', 'miles', 'bonus', '10000', 'miles', '50', 'miles', 'best', 'ever', 'deal', 'already', 'miles', 'expire', 'plus', 'decent', 'miles', 'earning', 'though', 'best', 'good', 'earning', 'miles', 'getting', 'yearly', 'free', 'access', 'lounge', 'using', 'priority', 'pass', 'annual', 'fees', 'waived']","['good', 'approved', 'day', 'mile', 'point', 'wont', 'expired', 'lot', 'promotion', 'discount', 'flight', 'hotel', 'dining', 'shopping', 'bad', 'take', 'long', 'time', 'convert', 'transaction', 'mile', 'daily', 'transaction', 'like', 'top', 'ezlink', 'wont', 'converted', 'mile', 'fan', 'mile', 'willing', 'hold', 'renewal', 'mile', 'bonus', '10000', 'mile', '50', 'mile', 'best', 'ever', 'deal', 'already', 'mile', 'expire', 'plus', 'decent', 'mile', 'earning', 'though', 'best', 'good', 'earning', 'mile', 'getting', 'yearly', 'free', 'access', 'lounge', 'using', 'priority', 'pas', 'annual', 'fee', 'waived']",good approved day mile point wont expired lot promotion discount flight hotel dining shopping bad take long time convert transaction mile daily transaction like top ezlink wont converted mile fan mile willing hold renewal mile bonus 10000 mile 50 mile best ever deal already mile expire plus decent mile earning though best good earning mile getting yearly free access lounge using priority pas annual fee waived
