,credit_card_name,card_type,reviews,reviews_clean,reviews_tokenized,reviews_no_stop,reviews_lemmatized
468,citi-rewards-credit-card,Air Miles," ""THINK TWICE BEFORE YOU APPLY FOR CITIBANK CREDIT card especially if you are always travel and can't keep track on the date. Secondly, there isn't many perks. The customer service is based in Manila which take at least 15 minutes waiting time to speak to someone and line is absolutely lousy.  NONE A SINGLE ISSUE will be resolved even if you speak to them. Go for UOB & AMEX for overseas and daily used! HIGHLY RECOMMEND UOB & AMEX!!!!    Not even worth 1 star"", 'Truly regret that I had chosen this card. I have never received so-called vouchers for all the points I accumulated. Raised the issue numerous times via phone and in person, but all the efforts were in vain.   Will never apply for any Citibank credit cards again.", THINK TWICE BEFORE YOU APPLY FOR CITIBANK CREDIT card especially if you are always travel and cant keep track on the date Secondly there isnt many perks The customer service is based in Manila which take at least 15 minutes waiting time to speak to someone and line is absolutely lousy  NONE A SINGLE ISSUE will be resolved even if you speak to them Go for UOB  AMEX for overseas and daily used HIGHLY RECOMMEND UOB  AMEX    Not even worth 1 star Truly regret that I had chosen this card I have never received socalled vouchers for all the points I accumulated Raised the issue numerous times via phone and in person but all the efforts were in vain   Will never apply for any Citibank credit cards again,"['', 'think', 'twice', 'before', 'you', 'apply', 'for', 'citibank', 'credit', 'card', 'especially', 'if', 'you', 'are', 'always', 'travel', 'and', 'cant', 'keep', 'track', 'on', 'the', 'date', 'secondly', 'there', 'isnt', 'many', 'perks', 'the', 'customer', 'service', 'is', 'based', 'in', 'manila', 'which', 'take', 'at', 'least', '15', 'minutes', 'waiting', 'time', 'to', 'speak', 'to', 'someone', 'and', 'line', 'is', 'absolutely', 'lousy', 'none', 'a', 'single', 'issue', 'will', 'be', 'resolved', 'even', 'if', 'you', 'speak', 'to', 'them', 'go', 'for', 'uob', 'amex', 'for', 'overseas', 'and', 'daily', 'used', 'highly', 'recommend', 'uob', 'amex', 'not', 'even', 'worth', '1', 'star', 'truly', 'regret', 'that', 'i', 'had', 'chosen', 'this', 'card', 'i', 'have', 'never', 'received', 'socalled', 'vouchers', 'for', 'all', 'the', 'points', 'i', 'accumulated', 'raised', 'the', 'issue', 'numerous', 'times', 'via', 'phone', 'and', 'in', 'person', 'but', 'all', 'the', 'efforts', 'were', 'in', 'vain', 'will', 'never', 'apply', 'for', 'any', 'citibank', 'credit', 'cards', 'again']","['', 'think', 'twice', 'apply', 'citibank', 'credit', 'card', 'especially', 'always', 'travel', 'cant', 'keep', 'track', 'date', 'secondly', 'isnt', 'many', 'perks', 'customer', 'service', 'based', 'manila', 'take', 'least', '15', 'minutes', 'waiting', 'time', 'speak', 'someone', 'line', 'absolutely', 'lousy', 'none', 'single', 'issue', 'resolved', 'even', 'speak', 'go', 'uob', 'amex', 'overseas', 'daily', 'used', 'highly', 'recommend', 'uob', 'amex', 'even', 'worth', '1', 'star', 'truly', 'regret', 'chosen', 'card', 'never', 'received', 'socalled', 'vouchers', 'points', 'accumulated', 'raised', 'issue', 'numerous', 'times', 'via', 'phone', 'person', 'efforts', 'vain', 'never', 'apply', 'citibank', 'credit', 'cards']","['', 'think', 'twice', 'apply', 'citibank', 'credit', 'card', 'especially', 'always', 'travel', 'cant', 'keep', 'track', 'date', 'secondly', 'isnt', 'many', 'perk', 'customer', 'service', 'based', 'manila', 'take', 'least', '15', 'minute', 'waiting', 'time', 'speak', 'someone', 'line', 'absolutely', 'lousy', 'none', 'single', 'issue', 'resolved', 'even', 'speak', 'go', 'uob', 'amex', 'overseas', 'daily', 'used', 'highly', 'recommend', 'uob', 'amex', 'even', 'worth', '1', 'star', 'truly', 'regret', 'chosen', 'card', 'never', 'received', 'socalled', 'voucher', 'point', 'accumulated', 'raised', 'issue', 'numerous', 'time', 'via', 'phone', 'person', 'effort', 'vain', 'never', 'apply', 'citibank', 'credit', 'card']"
469,citi-rewards-credit-card,Air Miles," 'Best card ever. Been using their Citibank Credit Cards still 30 years ago. They are the pioneers of cashback cards in Singapore - changing from their Dividend card to Cashback card.  Getting cash back by charging to the card. Getting rebates or discounts for lazada, purchases and Petrol station top up too.", Best card ever Been using their Citibank Credit Cards still 30 years ago They are the pioneers of cashback cards in Singapore  changing from their Dividend card to Cashback card  Getting cash back by charging to the card Getting rebates or discounts for lazada purchases and Petrol station top up too,"['', 'best', 'card', 'ever', 'been', 'using', 'their', 'citibank', 'credit', 'cards', 'still', '30', 'years', 'ago', 'they', 'are', 'the', 'pioneers', 'of', 'cashback', 'cards', 'in', 'singapore', 'changing', 'from', 'their', 'dividend', 'card', 'to', 'cashback', 'card', 'getting', 'cash', 'back', 'by', 'charging', 'to', 'the', 'card', 'getting', 'rebates', 'or', 'discounts', 'for', 'lazada', 'purchases', 'and', 'petrol', 'station', 'top', 'up', 'too']","['', 'best', 'card', 'ever', 'using', 'citibank', 'credit', 'cards', 'still', '30', 'years', 'ago', 'pioneers', 'cashback', 'cards', 'singapore', 'changing', 'dividend', 'card', 'cashback', 'card', 'getting', 'cash', 'back', 'charging', 'card', 'getting', 'rebates', 'discounts', 'lazada', 'purchases', 'petrol', 'station', 'top']","['', 'best', 'card', 'ever', 'using', 'citibank', 'credit', 'card', 'still', '30', 'year', 'ago', 'pioneer', 'cashback', 'card', 'singapore', 'changing', 'dividend', 'card', 'cashback', 'card', 'getting', 'cash', 'back', 'charging', 'card', 'getting', 'rebate', 'discount', 'lazada', 'purchase', 'petrol', 'station', 'top']"
470,citi-rewards-credit-card,Air Miles," 'Best card I have as i get the most rebates or miles out of it. On lazada membership giving lots of rebates for lazada (now 8% rebates), Grab and Chope and RedMart purchases and most miles for most online shopping. I only use this card for the 4x miles return for the above and avoid using it when it gives me less than that equivalent. ", Best card I have as i get the most rebates or miles out of it On lazada membership giving lots of rebates for lazada now 8 rebates Grab and Chope and RedMart purchases and most miles for most online shopping I only use this card for the 4x miles return for the above and avoid using it when it gives me less than that equivalent ,"['', 'best', 'card', 'i', 'have', 'as', 'i', 'get', 'the', 'most', 'rebates', 'or', 'miles', 'out', 'of', 'it', 'on', 'lazada', 'membership', 'giving', 'lots', 'of', 'rebates', 'for', 'lazada', 'now', '8', 'rebates', 'grab', 'and', 'chope', 'and', 'redmart', 'purchases', 'and', 'most', 'miles', 'for', 'most', 'online', 'shopping', 'i', 'only', 'use', 'this', 'card', 'for', 'the', '4x', 'miles', 'return', 'for', 'the', 'above', 'and', 'avoid', 'using', 'it', 'when', 'it', 'gives', 'me', 'less', 'than', 'that', 'equivalent', '']","['', 'best', 'card', 'get', 'rebates', 'miles', 'lazada', 'membership', 'giving', 'lots', 'rebates', 'lazada', '8', 'rebates', 'grab', 'chope', 'redmart', 'purchases', 'miles', 'online', 'shopping', 'use', 'card', '4x', 'miles', 'return', 'avoid', 'using', 'gives', 'less', 'equivalent', '']","['', 'best', 'card', 'get', 'rebate', 'mile', 'lazada', 'membership', 'giving', 'lot', 'rebate', 'lazada', '8', 'rebate', 'grab', 'chope', 'redmart', 'purchase', 'mile', 'online', 'shopping', 'use', 'card', '4x', 'mile', 'return', 'avoid', 'using', 'give', 'le', 'equivalent', '']"
471,citi-rewards-credit-card,Air Miles, 'Pros:  - 10X Rewards points for on online purchases within certain categories  - Rewards catalog is pretty alot. Am eyeing some of the rewards  Cons  - 1X Rewards points for every else  , Pros   10X Rewards points for on online purchases within certain categories   Rewards catalog is pretty alot Am eyeing some of the rewards  Cons   1X Rewards points for every else  ,"['', 'pros', '10x', 'rewards', 'points', 'for', 'on', 'online', 'purchases', 'within', 'certain', 'categories', 'rewards', 'catalog', 'is', 'pretty', 'alot', 'am', 'eyeing', 'some', 'of', 'the', 'rewards', 'cons', '1x', 'rewards', 'points', 'for', 'every', 'else', '']","['', 'pros', '10x', 'rewards', 'points', 'online', 'purchases', 'within', 'certain', 'categories', 'rewards', 'catalog', 'pretty', 'alot', 'eyeing', 'rewards', 'cons', '1x', 'rewards', 'points', 'every', 'else', '']","['', 'pro', '10x', 'reward', 'point', 'online', 'purchase', 'within', 'certain', 'category', 'reward', 'catalog', 'pretty', 'alot', 'eyeing', 'reward', 'con', '1x', 'reward', 'point', 'every', 'else', '']"
472,citi-rewards-credit-card,Air Miles," 'It is one of the great card to own it as the rewards system makes me spend even more.   As i spend more for shopping, the rewards allows me to earned more at the same time.", It is one of the great card to own it as the rewards system makes me spend even more   As i spend more for shopping the rewards allows me to earned more at the same time,"['', 'it', 'is', 'one', 'of', 'the', 'great', 'card', 'to', 'own', 'it', 'as', 'the', 'rewards', 'system', 'makes', 'me', 'spend', 'even', 'more', 'as', 'i', 'spend', 'more', 'for', 'shopping', 'the', 'rewards', 'allows', 'me', 'to', 'earned', 'more', 'at', 'the', 'same', 'time']","['', 'one', 'great', 'card', 'rewards', 'system', 'makes', 'spend', 'even', 'spend', 'shopping', 'rewards', 'allows', 'earned', 'time']","['', 'one', 'great', 'card', 'reward', 'system', 'make', 'spend', 'even', 'spend', 'shopping', 'reward', 'allows', 'earned', 'time']"
473,citi-rewards-credit-card,Air Miles," ""Absolutely brilliant card. Best in the market right now when paired with Apple Pay to give 20x Citi Dollars, with no cap, and 10x Citi Dollars on a good range of stuff. This is my number 1 card right now, and if you have an iPhone, I highly recommend adding this card into your Apple wallet right now.  If I were to be really fussy, then the only downside is that bonus points are capped at SGD 12k worth of spending per year, and points across all Citi cards don't pool, but that's not a reason "", 'A great card for shopping.  Pros 10x/4mpd if you spend within the bonus categories Certain promotion will give 20x/8mpd (Eg: Current promo: Applypay with Citi Rewards = 20x till end Jul 18) Larger pool of airline partners compared to other banks ", Absolutely brilliant card Best in the market right now when paired with Apple Pay to give 20x Citi Dollars with no cap and 10x Citi Dollars on a good range of stuff This is my number 1 card right now and if you have an iPhone I highly recommend adding this card into your Apple wallet right now  If I were to be really fussy then the only downside is that bonus points are capped at SGD 12k worth of spending per year and points across all Citi cards dont pool but thats not a reason  A great card for shopping  Pros 10x4mpd if you spend within the bonus categories Certain promotion will give 20x8mpd Eg Current promo Applypay with Citi Rewards  20x till end Jul 18 Larger pool of airline partners compared to other banks ,"['', 'absolutely', 'brilliant', 'card', 'best', 'in', 'the', 'market', 'right', 'now', 'when', 'paired', 'with', 'apple', 'pay', 'to', 'give', '20x', 'citi', 'dollars', 'with', 'no', 'cap', 'and', '10x', 'citi', 'dollars', 'on', 'a', 'good', 'range', 'of', 'stuff', 'this', 'is', 'my', 'number', '1', 'card', 'right', 'now', 'and', 'if', 'you', 'have', 'an', 'iphone', 'i', 'highly', 'recommend', 'adding', 'this', 'card', 'into', 'your', 'apple', 'wallet', 'right', 'now', 'if', 'i', 'were', 'to', 'be', 'really', 'fussy', 'then', 'the', 'only', 'downside', 'is', 'that', 'bonus', 'points', 'are', 'capped', 'at', 'sgd', '12k', 'worth', 'of', 'spending', 'per', 'year', 'and', 'points', 'across', 'all', 'citi', 'cards', 'dont', 'pool', 'but', 'thats', 'not', 'a', 'reason', 'a', 'great', 'card', 'for', 'shopping', 'pros', '10x4mpd', 'if', 'you', 'spend', 'within', 'the', 'bonus', 'categories', 'certain', 'promotion', 'will', 'give', '20x8mpd', 'eg', 'current', 'promo', 'applypay', 'with', 'citi', 'rewards', '20x', 'till', 'end', 'jul', '18', 'larger', 'pool', 'of', 'airline', 'partners', 'compared', 'to', 'other', 'banks', '']","['', 'absolutely', 'brilliant', 'card', 'best', 'market', 'right', 'paired', 'apple', 'pay', 'give', '20x', 'citi', 'dollars', 'cap', '10x', 'citi', 'dollars', 'good', 'range', 'stuff', 'number', '1', 'card', 'right', 'iphone', 'highly', 'recommend', 'adding', 'card', 'apple', 'wallet', 'right', 'really', 'fussy', 'downside', 'bonus', 'points', 'capped', 'sgd', '12k', 'worth', 'spending', 'per', 'year', 'points', 'across', 'citi', 'cards', 'dont', 'pool', 'thats', 'reason', 'great', 'card', 'shopping', 'pros', '10x4mpd', 'spend', 'within', 'bonus', 'categories', 'certain', 'promotion', 'give', '20x8mpd', 'eg', 'current', 'promo', 'applypay', 'citi', 'rewards', '20x', 'till', 'end', 'jul', '18', 'larger', 'pool', 'airline', 'partners', 'compared', 'banks', '']","['', 'absolutely', 'brilliant', 'card', 'best', 'market', 'right', 'paired', 'apple', 'pay', 'give', '20x', 'citi', 'dollar', 'cap', '10x', 'citi', 'dollar', 'good', 'range', 'stuff', 'number', '1', 'card', 'right', 'iphone', 'highly', 'recommend', 'adding', 'card', 'apple', 'wallet', 'right', 'really', 'fussy', 'downside', 'bonus', 'point', 'capped', 'sgd', '12k', 'worth', 'spend', 'per', 'year', 'point', 'across', 'citi', 'card', 'dont', 'pool', 'thats', 'reason', 'great', 'card', 'shopping', 'pro', '10x4mpd', 'spend', 'within', 'bonus', 'category', 'certain', 'promotion', 'give', '20x8mpd', 'eg', 'current', 'promo', 'applypay', 'citi', 'reward', '20x', 'till', 'end', 'jul', '18', 'larger', 'pool', 'airline', 'partner', 'compared', 'bank', '']"
474,citi-rewards-credit-card,Air Miles, ' One of my fav credit cards for shopping online and in department stores.  Pros 1) the card offer 10X Rewards (equivalent to 4 miles per dollar) on online purchases within certain categories  2) same bonus earn rate for eligible expenses that are charged to the card physically - this incl'],  One of my fav credit cards for shopping online and in department stores  Pros 1 the card offer 10X Rewards equivalent to 4 miles per dollar on online purchases within certain categories  2 same bonus earn rate for eligible expenses that are charged to the card physically  this incl,"['', 'one', 'of', 'my', 'fav', 'credit', 'cards', 'for', 'shopping', 'online', 'and', 'in', 'department', 'stores', 'pros', '1', 'the', 'card', 'offer', '10x', 'rewards', 'equivalent', 'to', '4', 'miles', 'per', 'dollar', 'on', 'online', 'purchases', 'within', 'certain', 'categories', '2', 'same', 'bonus', 'earn', 'rate', 'for', 'eligible', 'expenses', 'that', 'are', 'charged', 'to', 'the', 'card', 'physically', 'this', 'incl']","['', 'one', 'fav', 'credit', 'cards', 'shopping', 'online', 'department', 'stores', 'pros', '1', 'card', 'offer', '10x', 'rewards', 'equivalent', '4', 'miles', 'per', 'dollar', 'online', 'purchases', 'within', 'certain', 'categories', '2', 'bonus', 'earn', 'rate', 'eligible', 'expenses', 'charged', 'card', 'physically', 'incl']","['', 'one', 'fav', 'credit', 'card', 'shopping', 'online', 'department', 'store', 'pro', '1', 'card', 'offer', '10x', 'reward', 'equivalent', '4', 'mile', 'per', 'dollar', 'online', 'purchase', 'within', 'certain', 'category', '2', 'bonus', 'earn', 'rate', 'eligible', 'expense', 'charged', 'card', 'physically', 'incl']"
475,amex-true-cashback-card,Cashback,"['3% Cashback up to a total of S$5,000 and first 6 months, after which it becomes 1.5% cashback. One small tip is to use it for GrabPay top-ups, as it counts toward your cashback (not like other credit cards), so overall this card is not bad!",3 Cashback up to a total of S5000 and first 6 months after which it becomes 15 cashback One small tip is to use it for GrabPay topups as it counts toward your cashback not like other credit cards so overall this card is not bad,"['3', 'cashback', 'up', 'to', 'a', 'total', 'of', 's5000', 'and', 'first', '6', 'months', 'after', 'which', 'it', 'becomes', '15', 'cashback', 'one', 'small', 'tip', 'is', 'to', 'use', 'it', 'for', 'grabpay', 'topups', 'as', 'it', 'counts', 'toward', 'your', 'cashback', 'not', 'like', 'other', 'credit', 'cards', 'so', 'overall', 'this', 'card', 'is', 'not', 'bad']","['3', 'cashback', 'total', 's5000', 'first', '6', 'months', 'becomes', '15', 'cashback', 'one', 'small', 'tip', 'use', 'grabpay', 'topups', 'counts', 'toward', 'cashback', 'like', 'credit', 'cards', 'overall', 'card', 'bad']","['3', 'cashback', 'total', 's5000', 'first', '6', 'month', 'becomes', '15', 'cashback', 'one', 'small', 'tip', 'use', 'grabpay', 'topups', 'count', 'toward', 'cashback', 'like', 'credit', 'card', 'overall', 'card', 'bad']"
476,amex-true-cashback-card,Cashback," '[Customer Service] Arguably one of the best customer service I have received. Upon receiving the card, I have downloaded the mobile app to activate my card and set up the mobile app account, but failed to do it over the app and was informed to call their customer service hotline instead.  Managed to get hold of a customer service lady very quickly, after verifying my identity she immediately gave me a temporary password and walked me through to set up and log into m", Customer Service Arguably one of the best customer service I have received Upon receiving the card I have downloaded the mobile app to activate my card and set up the mobile app account but failed to do it over the app and was informed to call their customer service hotline instead  Managed to get hold of a customer service lady very quickly after verifying my identity she immediately gave me a temporary password and walked me through to set up and log into m,"['', 'customer', 'service', 'arguably', 'one', 'of', 'the', 'best', 'customer', 'service', 'i', 'have', 'received', 'upon', 'receiving', 'the', 'card', 'i', 'have', 'downloaded', 'the', 'mobile', 'app', 'to', 'activate', 'my', 'card', 'and', 'set', 'up', 'the', 'mobile', 'app', 'account', 'but', 'failed', 'to', 'do', 'it', 'over', 'the', 'app', 'and', 'was', 'informed', 'to', 'call', 'their', 'customer', 'service', 'hotline', 'instead', 'managed', 'to', 'get', 'hold', 'of', 'a', 'customer', 'service', 'lady', 'very', 'quickly', 'after', 'verifying', 'my', 'identity', 'she', 'immediately', 'gave', 'me', 'a', 'temporary', 'password', 'and', 'walked', 'me', 'through', 'to', 'set', 'up', 'and', 'log', 'into', 'm']","['', 'customer', 'service', 'arguably', 'one', 'best', 'customer', 'service', 'received', 'upon', 'receiving', 'card', 'downloaded', 'mobile', 'app', 'activate', 'card', 'set', 'mobile', 'app', 'account', 'failed', 'app', 'informed', 'call', 'customer', 'service', 'hotline', 'instead', 'managed', 'get', 'hold', 'customer', 'service', 'lady', 'quickly', 'verifying', 'identity', 'immediately', 'gave', 'temporary', 'password', 'walked', 'set', 'log']","['', 'customer', 'service', 'arguably', 'one', 'best', 'customer', 'service', 'received', 'upon', 'receiving', 'card', 'downloaded', 'mobile', 'app', 'activate', 'card', 'set', 'mobile', 'app', 'account', 'failed', 'app', 'informed', 'call', 'customer', 'service', 'hotline', 'instead', 'managed', 'get', 'hold', 'customer', 'service', 'lady', 'quickly', 'verifying', 'identity', 'immediately', 'gave', 'temporary', 'password', 'walked', 'set', 'log']"
477,amex-true-cashback-card,Cashback," ""Fast application and ease of usage. One of the highest cash rebate offer if you have to spend right now! Look out for promotions with free gifts! Caveat you need to be a new member i.e. do not hold that bank's credit card for the past 1 year."", 'Great cashback card! Useful for grab pay top-ups as the cashback is applicable for grab pay. Have been using this to top up my grab pay wallet to gain cashback & also points from grab pay. Double the rewards!  Pros: - Unlimited cashback - Able to use to top up grab pay ", Fast application and ease of usage One of the highest cash rebate offer if you have to spend right now Look out for promotions with free gifts Caveat you need to be a new member ie do not hold that banks credit card for the past 1 year Great cashback card Useful for grab pay topups as the cashback is applicable for grab pay Have been using this to top up my grab pay wallet to gain cashback  also points from grab pay Double the rewards  Pros  Unlimited cashback  Able to use to top up grab pay ,"['', 'fast', 'application', 'and', 'ease', 'of', 'usage', 'one', 'of', 'the', 'highest', 'cash', 'rebate', 'offer', 'if', 'you', 'have', 'to', 'spend', 'right', 'now', 'look', 'out', 'for', 'promotions', 'with', 'free', 'gifts', 'caveat', 'you', 'need', 'to', 'be', 'a', 'new', 'member', 'ie', 'do', 'not', 'hold', 'that', 'banks', 'credit', 'card', 'for', 'the', 'past', '1', 'year', 'great', 'cashback', 'card', 'useful', 'for', 'grab', 'pay', 'topups', 'as', 'the', 'cashback', 'is', 'applicable', 'for', 'grab', 'pay', 'have', 'been', 'using', 'this', 'to', 'top', 'up', 'my', 'grab', 'pay', 'wallet', 'to', 'gain', 'cashback', 'also', 'points', 'from', 'grab', 'pay', 'double', 'the', 'rewards', 'pros', 'unlimited', 'cashback', 'able', 'to', 'use', 'to', 'top', 'up', 'grab', 'pay', '']","['', 'fast', 'application', 'ease', 'usage', 'one', 'highest', 'cash', 'rebate', 'offer', 'spend', 'right', 'look', 'promotions', 'free', 'gifts', 'caveat', 'need', 'new', 'member', 'ie', 'hold', 'banks', 'credit', 'card', 'past', '1', 'year', 'great', 'cashback', 'card', 'useful', 'grab', 'pay', 'topups', 'cashback', 'applicable', 'grab', 'pay', 'using', 'top', 'grab', 'pay', 'wallet', 'gain', 'cashback', 'also', 'points', 'grab', 'pay', 'double', 'rewards', 'pros', 'unlimited', 'cashback', 'able', 'use', 'top', 'grab', 'pay', '']","['', 'fast', 'application', 'ease', 'usage', 'one', 'highest', 'cash', 'rebate', 'offer', 'spend', 'right', 'look', 'promotion', 'free', 'gift', 'caveat', 'need', 'new', 'member', 'ie', 'hold', 'bank', 'credit', 'card', 'past', '1', 'year', 'great', 'cashback', 'card', 'useful', 'grab', 'pay', 'topups', 'cashback', 'applicable', 'grab', 'pay', 'using', 'top', 'grab', 'pay', 'wallet', 'gain', 'cashback', 'also', 'point', 'grab', 'pay', 'double', 'reward', 'pro', 'unlimited', 'cashback', 'able', 'use', 'top', 'grab', 'pay', '']"
478,amex-true-cashback-card,Cashback, 'customer service was helpful and easy to get through. easier to get rebates as they have a short and easy to read exclusion list. hopefully other banks follow this as most banks have super long and hard to decipher exclusion lists.  cons: much fewer acceptance points, customer service was helpful and easy to get through easier to get rebates as they have a short and easy to read exclusion list hopefully other banks follow this as most banks have super long and hard to decipher exclusion lists  cons much fewer acceptance points,"['', 'customer', 'service', 'was', 'helpful', 'and', 'easy', 'to', 'get', 'through', 'easier', 'to', 'get', 'rebates', 'as', 'they', 'have', 'a', 'short', 'and', 'easy', 'to', 'read', 'exclusion', 'list', 'hopefully', 'other', 'banks', 'follow', 'this', 'as', 'most', 'banks', 'have', 'super', 'long', 'and', 'hard', 'to', 'decipher', 'exclusion', 'lists', 'cons', 'much', 'fewer', 'acceptance', 'points']","['', 'customer', 'service', 'helpful', 'easy', 'get', 'easier', 'get', 'rebates', 'short', 'easy', 'read', 'exclusion', 'list', 'hopefully', 'banks', 'follow', 'banks', 'super', 'long', 'hard', 'decipher', 'exclusion', 'lists', 'cons', 'much', 'fewer', 'acceptance', 'points']","['', 'customer', 'service', 'helpful', 'easy', 'get', 'easier', 'get', 'rebate', 'short', 'easy', 'read', 'exclusion', 'list', 'hopefully', 'bank', 'follow', 'bank', 'super', 'long', 'hard', 'decipher', 'exclusion', 'list', 'con', 'much', 'fewer', 'acceptance', 'point']"
479,amex-true-cashback-card,Cashback," 'Very good card, only been using for two months but great way to earn 3% cash back no matter what you are purchasing. (3% on the first $5k within first 6 months, 1.5% thereafter) [Useful For topping up your grabpay and spending from there to clock your grabpay points as well!]  Not sure on the fee waiver but I guess I’ll find out next year!", Very good card only been using for two months but great way to earn 3 cash back no matter what you are purchasing 3 on the first 5k within first 6 months 15 thereafter Useful For topping up your grabpay and spending from there to clock your grabpay points as well  Not sure on the fee waiver but I guess I’ll find out next year,"['', 'very', 'good', 'card', 'only', 'been', 'using', 'for', 'two', 'months', 'but', 'great', 'way', 'to', 'earn', '3', 'cash', 'back', 'no', 'matter', 'what', 'you', 'are', 'purchasing', '3', 'on', 'the', 'first', '5k', 'within', 'first', '6', 'months', '15', 'thereafter', 'useful', 'for', 'topping', 'up', 'your', 'grabpay', 'and', 'spending', 'from', 'there', 'to', 'clock', 'your', 'grabpay', 'points', 'as', 'well', 'not', 'sure', 'on', 'the', 'fee', 'waiver', 'but', 'i', 'guess', 'i', 'll', 'find', 'out', 'next', 'year']","['', 'good', 'card', 'using', 'two', 'months', 'great', 'way', 'earn', '3', 'cash', 'back', 'matter', 'purchasing', '3', 'first', '5k', 'within', 'first', '6', 'months', '15', 'thereafter', 'useful', 'topping', 'grabpay', 'spending', 'clock', 'grabpay', 'points', 'well', 'sure', 'fee', 'waiver', 'guess', 'find', 'next', 'year']","['', 'good', 'card', 'using', 'two', 'month', 'great', 'way', 'earn', '3', 'cash', 'back', 'matter', 'purchasing', '3', 'first', '5k', 'within', 'first', '6', 'month', '15', 'thereafter', 'useful', 'topping', 'grabpay', 'spend', 'clock', 'grabpay', 'point', 'well', 'sure', 'fee', 'waiver', 'guess', 'find', 'next', 'year']"
480,amex-true-cashback-card,Cashback, 'Great general cashback card for everyone to use. super useful at places that accept AMEX i.e. hospitals, Great general cashback card for everyone to use super useful at places that accept AMEX ie hospitals,"['', 'great', 'general', 'cashback', 'card', 'for', 'everyone', 'to', 'use', 'super', 'useful', 'at', 'places', 'that', 'accept', 'amex', 'ie', 'hospitals']","['', 'great', 'general', 'cashback', 'card', 'everyone', 'use', 'super', 'useful', 'places', 'accept', 'amex', 'ie', 'hospitals']","['', 'great', 'general', 'cashback', 'card', 'everyone', 'use', 'super', 'useful', 'place', 'accept', 'amex', 'ie', 'hospital']"
481,amex-true-cashback-card,Cashback, '[Customer Service] Best card from amex without any restrictions. amex customer service is also the most responsive of all the banks, Customer Service Best card from amex without any restrictions amex customer service is also the most responsive of all the banks,"['', 'customer', 'service', 'best', 'card', 'from', 'amex', 'without', 'any', 'restrictions', 'amex', 'customer', 'service', 'is', 'also', 'the', 'most', 'responsive', 'of', 'all', 'the', 'banks']","['', 'customer', 'service', 'best', 'card', 'amex', 'without', 'restrictions', 'amex', 'customer', 'service', 'also', 'responsive', 'banks']","['', 'customer', 'service', 'best', 'card', 'amex', 'without', 'restriction', 'amex', 'customer', 'service', 'also', 'responsive', 'bank']"
482,amex-true-cashback-card,Cashback," '[Customer Service] Undisputed best customer service in the industry. Lost my card once, CSR was clear on the SOP and made me feel assured throughout.", Customer Service Undisputed best customer service in the industry Lost my card once CSR was clear on the SOP and made me feel assured throughout,"['', 'customer', 'service', 'undisputed', 'best', 'customer', 'service', 'in', 'the', 'industry', 'lost', 'my', 'card', 'once', 'csr', 'was', 'clear', 'on', 'the', 'sop', 'and', 'made', 'me', 'feel', 'assured', 'throughout']","['', 'customer', 'service', 'undisputed', 'best', 'customer', 'service', 'industry', 'lost', 'card', 'csr', 'clear', 'sop', 'made', 'feel', 'assured', 'throughout']","['', 'customer', 'service', 'undisputed', 'best', 'customer', 'service', 'industry', 'lost', 'card', 'csr', 'clear', 'sop', 'made', 'feel', 'assured', 'throughout']"
483,amex-true-cashback-card,Cashback, '[Useful For...] Grab top ups and stack with grab pay card to increase the rebate and overcome the merchant acceptance issue  [Promotions and Perks] Great sign up offer with easy to qualify terms, Useful For Grab top ups and stack with grab pay card to increase the rebate and overcome the merchant acceptance issue  Promotions and Perks Great sign up offer with easy to qualify terms,"['', 'useful', 'for', 'grab', 'top', 'ups', 'and', 'stack', 'with', 'grab', 'pay', 'card', 'to', 'increase', 'the', 'rebate', 'and', 'overcome', 'the', 'merchant', 'acceptance', 'issue', 'promotions', 'and', 'perks', 'great', 'sign', 'up', 'offer', 'with', 'easy', 'to', 'qualify', 'terms']","['', 'useful', 'grab', 'top', 'ups', 'stack', 'grab', 'pay', 'card', 'increase', 'rebate', 'overcome', 'merchant', 'acceptance', 'issue', 'promotions', 'perks', 'great', 'sign', 'offer', 'easy', 'qualify', 'terms']","['', 'useful', 'grab', 'top', 'ups', 'stack', 'grab', 'pay', 'card', 'increase', 'rebate', 'overcome', 'merchant', 'acceptance', 'issue', 'promotion', 'perk', 'great', 'sign', 'offer', 'easy', 'qualify', 'term']"
